City_id,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Descrption
468,Talcahuano,CL,-36.7167,-73.1167,64.08,59,0,12.66,clear sky
469,Atambua,ID,-9.1061,124.8925,77.11,80,100,1.03,overcast clouds
470,Progreso,MX,21.2833,-89.6667,84.31,50,10,11.48,clear sky
471,Senanga,ZM,-16.1167,23.2667,82.83,38,56,6.4,broken clouds
472,Berlevag,NO,70.8578,29.0864,38.46,78,84,6.51,broken clouds
473,Ilmenau,DE,50.6833,10.9,51.28,70,100,3.0,overcast clouds
474,Hofu,JP,34.05,131.5667,64.29,94,90,5.75,overcast clouds
475,Kudahuvadhoo,MV,2.6708,72.8944,82.62,76,21,13.13,few clouds
476,Yaan,NG,7.3833,8.5667,82.96,68,99,2.46,overcast clouds
477,Airai,TL,-8.9266,125.4092,62.71,91,99,0.67,overcast clouds
478,Pozo Colorado,PY,-23.4923,-58.7972,72.73,91,100,7.31,light rain
479,Chapleau,CA,47.8405,-83.4034,51.89,50,20,8.05,few clouds
480,Avera,US,33.194,-82.5271,63.37,58,64,13.62,broken clouds
481,Akyab,MM,20.15,92.9,79.86,78,5,5.28,clear sky
482,Boden,SE,65.8252,21.6886,41.0,100,100,3.65,moderate rain
483,Levelland,US,33.5873,-102.378,74.19,16,0,14.32,clear sky
484,Sungurlu,TR,40.1675,34.3739,50.05,58,7,2.64,clear sky
485,Puertollano,ES,38.6871,-4.1073,63.09,90,100,15.66,light rain
486,Mhlume,SZ,-26.0333,31.85,67.86,84,74,9.93,light rain
487,Qena,EG,26.1615,32.7183,86.11,19,82,7.05,broken clouds
488,Pizarro,CO,4.9533,-77.366,79.16,84,91,7.58,light rain
489,Sehithwa,BW,-20.4667,22.7167,85.1,36,73,9.73,broken clouds
490,Atlantic City,US,39.3643,-74.4229,68.38,69,40,11.5,scattered clouds
491,Yuli,NG,9.6989,10.2744,86.32,27,100,3.58,overcast clouds
492,Tiznit,MA,29.5833,-9.5,72.05,42,0,7.16,clear sky
493,Bull Savanna,JM,17.8868,-77.5902,82.67,70,92,9.57,light rain
494,Olafsvik,IS,64.8945,-23.7142,42.6,88,55,17.11,broken clouds
495,Caravelas,BR,-17.7125,-39.2481,81.99,61,42,9.93,scattered clouds
496,Sao Cristovao,BR,-11.0147,-37.2064,82.31,69,20,11.5,few clouds
497,Tongchuan,CN,35.0806,109.0897,56.08,56,91,4.94,light rain
498,Fare,PF,-16.7,-151.0167,77.47,73,23,17.9,light rain
499,Kafanchan,NG,9.5833,8.3,74.48,61,100,1.25,overcast clouds
500,Antofagasta,CL,-23.65,-70.4,72.21,49,1,7.45,clear sky
501,Gryfino,PL,53.2524,14.4883,53.56,67,97,7.96,overcast clouds
502,Nago,JP,26.5881,127.9761,73.56,72,9,7.02,clear sky
503,Palmer,US,42.1584,-72.3287,61.68,82,90,1.01,moderate rain
504,Maniitsoq,GL,65.4167,-52.9,36.01,85,100,25.57,overcast clouds
505,Timizart,DZ,36.8,4.2667,68.29,45,100,1.25,overcast clouds
506,Inverell,AU,-29.7833,151.1167,49.15,67,17,1.01,few clouds
507,Roccastrada,IT,43.0099,11.1665,61.75,75,98,1.03,overcast clouds
508,Cooma,AU,-36.2333,149.1333,29.97,100,12,0.0,few clouds
509,Batagay-Alyta,RU,67.8006,130.4114,-13.45,87,27,4.85,scattered clouds
510,Jalu,LY,29.0331,21.5482,74.88,32,3,6.51,clear sky
511,Moscow,RU,55.7522,37.6156,48.63,81,66,9.86,broken clouds
512,Thunder Bay,CA,48.4001,-89.3168,49.55,94,90,0.0,overcast clouds
513,Inhambane,MZ,-23.865,35.3833,71.98,69,42,13.42,scattered clouds
514,Vyshestebliyevskaya,RU,45.1961,37.0181,50.43,63,0,17.45,clear sky
515,Moerai,PF,-22.4333,-151.3333,71.82,60,10,16.11,clear sky
516,Khanpur,PK,28.6453,70.6567,76.55,15,0,2.15,clear sky
517,Muros,ES,42.7762,-9.0603,64.83,84,100,9.55,overcast clouds
518,Roald,NO,62.5833,6.1333,51.1,66,0,8.05,clear sky
519,Staroaleyskoye,RU,51.0061,82.0,38.01,57,100,4.85,overcast clouds
520,Ilulissat,GL,69.2167,-51.1,33.82,75,75,8.05,broken clouds
521,Fortuna Foothills,US,32.6578,-114.4119,78.85,29,1,1.01,clear sky
522,Yerofey Pavlovich,RU,53.9667,121.9667,21.0,58,16,2.01,few clouds
523,Qui Nhon,VN,13.7667,109.2333,76.41,90,41,6.29,scattered clouds
524,Dolores,AR,-36.3132,-57.6792,81.34,54,5,8.48,clear sky
525,Baruun-Urt,MN,46.6806,113.2792,22.95,39,85,3.27,overcast clouds
526,Chai Nat,TH,15.1167,100.1,75.54,93,91,3.65,overcast clouds
527,Xam Nua,LA,20.4197,104.0439,63.81,100,100,1.74,overcast clouds
528,Morant Bay,JM,17.8815,-76.4093,87.62,77,77,7.4,broken clouds
529,Gushikawa,JP,26.3544,127.8686,72.63,88,1,0.0,clear sky
530,Berezovyy,RU,51.6667,135.7,26.83,85,93,3.02,overcast clouds
531,Hofn,IS,64.2539,-15.2082,42.76,87,100,13.67,light rain
532,Svetlogorsk,BY,52.6333,29.7333,47.34,61,5,10.2,clear sky
533,Tahta,EG,26.7693,31.5021,86.11,24,100,7.43,overcast clouds
534,Nuzvid,IN,16.7833,80.85,75.65,93,93,4.7,overcast clouds
535,Taltal,CL,-25.4,-70.4833,67.95,61,19,7.43,few clouds
536,Doka,SD,13.5167,35.7667,86.22,33,39,1.52,scattered clouds
537,Labuhan,ID,-6.8844,112.2051,82.22,77,100,2.33,light rain
538,Puerto Ayacucho,VE,5.6639,-67.6236,85.3,70,92,3.98,overcast clouds
539,Santa Fe,AR,-31.6333,-60.7,96.98,34,4,4.0,clear sky
540,Casper,US,42.8666,-106.3131,41.0,87,90,8.01,overcast clouds
541,Beyneu,KZ,45.3167,55.2,52.61,55,6,1.28,clear sky
542,Usinsk,RU,65.9939,57.5281,5.54,95,66,9.22,broken clouds
543,Axim,GH,4.8699,-2.2405,81.3,77,69,9.35,broken clouds
544,Champerico,GT,14.3,-91.9167,86.36,72,82,4.88,broken clouds
545,Biltine,TD,14.5333,20.9167,90.34,13,86,8.66,overcast clouds
546,Novikovo,RU,51.1537,37.8879,45.16,75,2,4.45,clear sky
547,Cockburn Town,TC,21.4612,-71.1419,84.16,65,40,12.66,scattered clouds
548,Warrington,GB,53.3925,-2.5802,51.91,79,20,4.0,few clouds
549,Haines Junction,CA,60.7522,-137.5108,35.55,64,100,9.22,overcast clouds
550,Aginskoye,RU,51.1,114.53,23.2,32,10,3.87,clear sky
551,Dhing,IN,26.4667,92.4667,73.22,67,62,3.24,broken clouds
552,Markala,ML,13.7021,-6.0659,92.25,31,98,7.09,overcast clouds
553,Kijang,KR,35.2442,129.2139,51.53,66,5,5.03,clear sky
554,Kaabong,UG,3.4836,34.1492,74.39,46,93,18.34,overcast clouds
555,Talavera,PH,15.6167,120.9333,73.6,89,40,1.99,scattered clouds
556,Kizukuri,JP,40.8061,140.3861,44.11,94,100,3.0,overcast clouds
557,Matadi,CD,-5.8167,13.45,83.1,74,80,8.28,light rain
558,Jumla,NP,29.2747,82.1838,44.29,82,3,3.85,clear sky
559,Jijiga,ET,9.35,42.8,63.73,69,19,15.73,few clouds
560,Peru,US,40.7537,-86.0689,54.12,87,90,13.8,overcast clouds
561,Yermakovskoye,RU,53.2831,92.4003,38.93,72,100,5.41,light rain
562,Adrar,MR,20.5022,-10.0711,88.18,13,100,6.98,overcast clouds
563,Urucara,BR,-2.5364,-57.76,99.59,32,24,2.93,few clouds
564,Ialibu,PG,-6.2821,143.9935,54.27,97,100,3.0,overcast clouds
565,Amapa,BR,1.0,-52.0,84.34,68,42,3.2,scattered clouds
566,Sheffield,GB,53.383,-1.4659,51.57,83,8,1.99,clear sky
567,Gizo,SB,-8.103,156.8419,82.24,77,38,6.2,light rain
568,Karratha,AU,-20.7377,116.8463,72.91,67,0,7.0,light rain
569,Comodoro Rivadavia,AR,-45.8667,-67.5,51.66,58,40,11.5,scattered clouds
570,Verkhoyansk,RU,67.5447,133.385,-12.77,99,43,2.48,scattered clouds
571,Vila,PT,42.0304,-8.1588,54.34,89,100,5.37,overcast clouds
572,Da Nang,VN,16.0678,108.2208,77.05,94,75,3.44,broken clouds
573,Ust-Omchug,RU,61.15,149.6333,7.23,95,100,7.74,overcast clouds
574,Alta Floresta,BR,-9.8756,-56.0861,91.22,58,20,4.61,few clouds
575,Neiafu,TO,-18.65,-173.9833,75.88,73,75,8.05,broken clouds
576,Xining,CN,36.6167,101.7667,36.86,59,98,2.48,overcast clouds
577,Villarrica,PY,-25.75,-56.4333,81.45,63,100,5.35,moderate rain
578,Angoram,PG,-4.0625,144.0661,74.43,99,49,1.52,scattered clouds
579,Prince Rupert,CA,54.3161,-130.3201,44.29,75,100,14.97,overcast clouds
580,Nador,MA,35.174,-2.9287,73.47,53,0,8.05,clear sky
581,Ngama,TD,11.7833,17.1667,92.52,16,82,5.86,broken clouds
582,Rucheng,CN,32.3883,120.5553,60.98,75,4,2.98,light rain
583,Ust-Maya,RU,60.4167,134.5333,-4.68,100,44,1.99,scattered clouds
584,Vytegra,RU,61.0064,36.4481,43.9,90,100,6.06,overcast clouds
585,Emerald,AU,-23.5333,148.1667,80.74,31,57,17.27,broken clouds
586,Atbasar,KZ,51.8,68.3333,39.56,71,100,19.71,overcast clouds
587,Nhulunbuy,AU,-12.2333,136.7667,79.41,83,93,0.0,overcast clouds
588,Caldelas,PT,41.671,-8.3815,64.71,90,98,2.98,overcast clouds
589,Umm Lajj,SA,25.0213,37.2685,83.84,51,51,9.24,broken clouds
590,Winchester,GB,51.0651,-1.3187,54.52,84,40,4.61,scattered clouds
591,Pringsewu,ID,-5.3582,104.9744,75.42,96,81,2.3,broken clouds
592,Jining,CN,35.405,116.5814,59.76,57,28,2.44,light rain
593,Huescar,ES,37.811,-2.5412,67.12,88,100,14.99,overcast clouds
594,Ihosy,MG,-22.4,46.1167,66.29,77,78,8.81,broken clouds
595,Stilfontein,ZA,-26.8449,26.7683,68.95,24,0,6.82,clear sky
596,Chardara,KZ,41.2547,67.9692,54.55,52,100,10.29,overcast clouds
597,Puri,IN,19.8,85.85,75.72,72,34,6.8,scattered clouds
598,Damara,CF,4.9608,18.7035,89.02,95,89,3.11,moderate rain
599,Kjollefjord,NO,70.9457,27.3465,38.21,75,85,2.66,overcast clouds
600,Gladstone,AU,-23.85,151.25,75.78,88,90,0.0,overcast clouds
601,Barkhera,IN,28.45,79.8,66.38,54,0,3.53,clear sky
602,Columbus,US,39.9612,-82.9988,60.51,88,75,6.91,broken clouds
603,Chegem,RU,43.2833,43.1333,23.13,85,41,7.94,scattered clouds
604,Kozhva,RU,65.1073,57.0459,12.02,96,37,3.11,scattered clouds
605,Moanda,GA,-1.5575,13.2178,82.63,93,88,2.42,light rain
606,Rawdon,CA,46.0501,-73.7159,50.65,77,100,8.01,overcast clouds
607,Payson,US,40.0444,-111.7321,64.02,54,75,1.99,broken clouds
608,Grimshaw,CA,56.1834,-117.6027,33.03,51,1,13.8,clear sky
609,Bambanglipuro,ID,-7.95,110.2833,77.92,90,100,3.47,overcast clouds
610,Puerto Narino,CO,-3.7703,-70.3831,90.43,52,53,4.79,broken clouds
611,Majene,ID,-3.5403,118.9707,77.2,90,100,7.45,light rain
612,Roebourne,AU,-20.7833,117.1333,72.64,65,0,7.63,clear sky
613,Merrill,US,45.1805,-89.6835,54.59,79,75,4.61,broken clouds
614,Mackenzie,CA,55.2999,-123.1698,23.22,93,1,4.61,clear sky
615,Guerrero Negro,MX,27.9769,-114.0611,71.83,61,0,5.97,clear sky
616,Terney,RU,45.0503,136.6092,45.36,62,98,8.01,overcast clouds
617,Nicoya,CR,10.1483,-85.452,81.95,83,100,2.17,overcast clouds
618,Pangai,TO,-19.8,-174.35,76.62,70,64,17.18,broken clouds
619,Daru,PG,-9.0763,143.2092,78.62,89,93,8.03,overcast clouds
620,Shenjiamen,CN,29.9576,122.298,63.66,83,0,9.69,clear sky
621,Pembroke,CA,45.8168,-77.1162,48.18,79,100,5.97,overcast clouds
622,Big Spring,US,32.2504,-101.4787,78.28,17,1,5.99,clear sky
623,Kade,DE,52.3833,12.2667,54.21,66,91,6.02,overcast clouds
624,Srandakan,ID,-7.9386,110.2506,78.08,90,100,3.47,overcast clouds
625,Muisne,EC,0.6,-80.0333,82.51,69,51,9.04,broken clouds
626,Erdenet,MN,49.0333,104.0833,28.13,71,39,4.74,scattered clouds
627,Senno,RU,59.5336,33.9167,43.27,93,100,6.78,overcast clouds
628,Bawku,GH,11.0616,-0.2417,97.07,21,69,3.04,broken clouds
629,Shizuishan,CN,39.2333,106.7694,42.35,44,0,5.61,clear sky
630,Edmonds,US,47.8107,-122.3774,50.34,81,1,5.01,clear sky
631,Macklin,CA,52.3334,-109.9348,33.13,44,0,13.6,clear sky
632,Dickinson,US,29.4608,-95.0513,72.21,36,1,5.99,clear sky
633,Senador Jose Porfirio,BR,-2.5908,-51.9542,92.08,45,14,2.93,few clouds
634,Kalnibolotskaya,RU,46.0058,40.4568,49.33,63,0,12.68,clear sky
635,Palma,ES,39.5694,2.6502,71.4,84,40,1.01,light rain
636,Cabinda,AO,-5.55,12.2,78.73,85,94,11.03,overcast clouds
637,Swan River,CA,52.1058,-101.2676,37.29,70,14,14.97,few clouds
638,Sandviken,SE,60.6167,16.7667,47.7,91,77,4.52,broken clouds
639,San Isidro,PE,-12.1167,-77.05,68.5,52,90,3.0,overcast clouds
640,Guadalupe Y Calvo,MX,26.1,-106.9667,64.38,35,0,5.77,clear sky
641,Opuwo,NA,-18.0607,13.84,85.26,18,62,18.52,broken clouds
642,Keetmanshoop,NA,-26.5833,18.1333,83.32,15,0,7.02,clear sky
643,Faanui,PF,-16.4833,-151.75,78.39,69,15,17.49,few clouds
644,Harper,LR,4.375,-7.7169,79.36,81,100,7.14,light rain
645,Sri Aman,MY,1.2376,111.4621,75.25,97,99,0.0,overcast clouds
646,Grand Gaube,MU,-20.0064,57.6608,73.8,82,5,1.01,clear sky
647,Jilikul,TJ,37.4917,68.5311,52.92,30,1,4.38,clear sky
648,Aykhal,RU,66.0,111.5,12.56,99,100,6.62,overcast clouds
649,Kendari,ID,-3.945,122.4989,74.89,94,56,2.28,broken clouds
650,Cosamaloapan,MX,18.3667,-95.8,79.84,62,69,0.51,broken clouds
651,Gobabis,NA,-22.45,18.9667,85.41,11,0,13.76,clear sky
652,Yumen,CN,40.2833,97.2,40.53,39,8,7.25,clear sky
653,Malavalli,IN,12.3833,77.0833,70.83,93,100,5.57,overcast clouds
654,Ahuimanu,US,21.4447,-157.8378,73.45,81,1,0.0,clear sky
655,Zhumadian,CN,32.9794,114.0294,62.17,58,95,3.78,overcast clouds
656,Ucluelet,CA,48.9329,-125.5528,43.11,61,83,5.61,broken clouds
657,Almaznyy,RU,48.0448,40.045,46.54,65,0,5.21,clear sky
658,Shelburne,CA,44.0787,-80.2041,45.75,99,100,10.33,overcast clouds
659,Rouvroy,FR,50.3925,2.904,53.91,89,100,9.73,overcast clouds
660,Knysna,ZA,-34.0363,23.0471,62.98,91,0,2.75,clear sky
661,Tuatapere,NZ,-46.1333,167.6833,48.76,81,64,8.81,broken clouds
662,Richards Bay,ZA,-28.783,32.0377,65.34,83,98,10.31,overcast clouds
663,Zenzeli,RU,45.9241,47.0474,49.73,66,0,5.26,clear sky
664,Malgrat De Mar,ES,41.6466,2.7414,69.96,86,97,4.83,overcast clouds
665,Zhuzhou,CN,27.8333,113.15,59.13,81,38,2.35,scattered clouds
666,Cocorit,MX,27.5833,-109.9667,82.74,42,0,7.09,clear sky
667,Kushiro,JP,42.975,144.3747,45.66,82,56,2.24,broken clouds
668,Hamilton,US,39.1834,-84.5333,57.11,96,90,1.01,mist
669,Maraa,BR,-1.8333,-65.3667,96.46,39,53,2.82,broken clouds
670,Khasan,RU,42.4308,130.6434,50.13,75,37,5.41,scattered clouds
671,Gracac,HR,44.3006,15.8547,53.38,64,1,1.28,clear sky
672,Buchanan,LR,5.8808,-10.0467,78.76,80,87,7.87,light rain
673,Hue,VN,16.4667,107.6,77.11,100,75,3.44,broken clouds
674,Porto Walter,BR,-8.2686,-72.7439,99.16,33,16,2.91,few clouds
675,Noumea,NC,-22.2763,166.4572,73.0,99,5,5.06,clear sky
676,Fairview,US,40.8126,-73.999,67.73,69,20,5.75,few clouds
677,Cortes,ES,41.9395,-1.4396,66.43,77,97,6.76,overcast clouds
678,Pogar,RU,52.554,33.2591,44.46,80,7,8.12,clear sky
679,Buala,SB,-8.145,159.5921,80.26,84,97,8.5,light rain
680,Okha,RU,53.5739,142.9478,29.98,57,91,18.25,overcast clouds
681,Pampas,PE,-12.4,-74.9,65.1,41,30,9.24,scattered clouds
682,Nizwa,OM,22.9333,57.5333,80.46,31,0,2.21,clear sky
683,Nueva Loja,EC,0.0847,-76.8828,80.08,51,69,2.64,moderate rain
684,Bowen,AU,-20.0167,148.2333,71.82,83,9,4.99,clear sky
685,Salta,AR,-24.7859,-65.4117,90.19,35,40,5.99,scattered clouds
686,Sobolevo,RU,54.4299,31.8996,46.9,84,33,10.63,scattered clouds
687,Mazamari,PE,-11.3258,-74.5308,93.79,37,12,3.96,few clouds
688,Youghal,IE,51.95,-7.8506,53.02,94,58,12.75,broken clouds
689,Stege,DK,54.987,12.2846,53.06,71,100,20.33,overcast clouds
690,Verkhnevilyuysk,RU,63.4453,120.3167,16.3,83,90,7.36,overcast clouds
691,Milevsko,CZ,49.4509,14.36,50.13,62,24,3.96,few clouds
692,Balabac,PH,7.9868,117.0645,82.29,80,73,9.71,broken clouds
693,Norilsk,RU,69.3535,88.2027,19.26,96,100,2.26,light snow
694,Mehamn,NO,71.0357,27.8492,36.55,77,82,4.0,broken clouds
695,Daura,NG,11.5538,11.4085,89.56,16,100,8.25,overcast clouds
696,Great Bend,US,38.3645,-98.7648,70.03,33,1,4.0,clear sky
697,Oktyabrskiy,RU,54.4815,53.471,44.04,91,100,11.05,overcast clouds
698,Mimongo,GA,-1.6195,11.6068,72.63,93,98,1.57,light rain
699,Hammerfest,NO,70.6634,23.6821,36.05,80,75,1.14,broken clouds
700,Raytown,US,39.0086,-94.4636,58.82,72,1,1.01,clear sky
701,Polunochnoye,RU,60.8697,60.4153,18.27,98,87,3.56,overcast clouds
702,Gurupa,BR,-1.405,-51.64,91.02,48,84,3.27,broken clouds
703,Tautira,PF,-17.7333,-149.15,77.02,76,34,15.19,light rain
704,Taoudenni,ML,22.6783,-3.9836,93.67,19,55,2.51,broken clouds
705,Thinadhoo,MV,0.5333,72.9333,83.3,76,68,14.81,broken clouds
706,Boysun,UZ,38.2061,67.1986,49.23,20,32,5.01,scattered clouds
